year,state_id,C-Breast Cancer Screening,C-Colorectal Cancer Screening,C-Care for Older Adults - Pain Assessment,C-Osteoporosis Management in Women who had a Fracture,C-Diabetes Care - Eye Exam,C-Diabetes Care - Kidney Disease Monitoring,C-Diabetes Care - Blood Sugar Controlled,C-Controlling Blood Pressure,C-Rheumatoid Arthritis Management,C-Reducing the Risk of Falling,C-Plan All-Cause Readmissions,C-Getting Needed Care,C-Annual Flu Vaccine,C-Getting Appointments and Care Quickly,C-Customer Service,C-Rating of Health Care Quality,C-Rating of Health Plan,C-Care Coordination,C-Complaints about the Health Plan,C-Members Choosing to Leave the Plan,C-Beneficiary Access and Performance Problems,C-Health Plan Quality Improvement,C-Plan Makes Timely Decisions about Appeals,C-Improving or Maintaining Physical Health,C-Reviewing Appeals Decisions,C-Call Center - Foreign Language Interpreter and TTY Availability,D-Call Center - Foreign Language Interpreter and TTY Availability,D-Appeals Auto-Forward,D-Appeals Upheld,D-Complaints about the Drug Plan,D-Members Choosing to Leave the Plan,D-Beneficiary Access and Performance Problems,D-Drug Plan Quality Improvement,D-Rating of Drug Plan,C-Improving or Maintaining Mental Health,D-Getting Needed Prescription Drugs,D-MPF Price Accuracy,D-Medication Adherence for Diabetes Medications,D-Medication Adherence for Hypertension (RAS antagonists),D-Medication Adherence for Cholesterol (Statins),D-MTM Program Completion Rate for CMR,C-Improving Bladder Control,C-Medication Reconciliation Post-Discharge,C-Monitoring Physical Activity,C-Adult BMI Assessment,C-Special Needs Plan (SNP) Care Management,C-Care for Older Adults - Medication Review,C-Care for Older Adults - Functional Status Assessment,C-Statin Therapy for Patients with Cardiovascular Disease,D-Statin Use in Persons with Diabetes (SUPD),Adults aged >= 18 years with arthritis who have taken a class to learn how to manage arthritis symptoms,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,Amputation of a lower extremity attributable to diabetes,Arthritis among adults aged >= 18 years,Arthritis among adults aged >= 18 years who are obese,Arthritis among adults aged >= 18 years who have diabetes,Arthritis among adults aged >= 18 years who have heart disease,Awareness of high blood pressure among adults aged >= 18 years,"Cancer of the colon and rectum (colorectal), incidence","Cancer of the colon and rectum (colorectal), mortality","Cancer of the female breast, mortality",Cholesterol screening among adults aged >= 18 years,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,Fair or poor health among adults aged >= 18 years with arthritis,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",Foot examination among adults aged >= 18 years with diagnosed diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,High cholesterol prevalence among adults aged >= 18 years,Hospitalization for acute myocardial infarction,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,Hospitalization for stroke,Hospitalization with diabetes as a listed diagnosis,Incidence of treated end-stage renal disease,Incidence of treated end-stage renal disease attributed to diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,"Invasive cancer of the female breast, incidence",Mammography use among women aged 50-74 years,Mortality due to diabetes reported as any listed cause of death,Mortality from cerebrovascular disease (stroke),Mortality from coronary heart disease,Mortality from diseases of the heart,Mortality from heart failure,Mortality from total cardiovascular diseases,Mortality with diabetic ketoacidosis reported as any listed cause of death,Mortality with end-stage renal disease,Osteoporosis-All Females,Osteoporosis-Females 65 and older,Physical inactivity among adults aged >= 18 years with arthritis,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,Prevalence of chronic kidney disease among adults aged >= 18 years,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,Severe joint pain due to arthritis among adults aged >= 18 years who have doctor-diagnosed arthritis,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,Work limitation due to arthritis among adults aged 18-64 years who have doctor-diagnosed arthritis,seasonal influenca vaccine coverage for 65 and older,american_indian_alaska_native,asian,black,hawaiian_pacific_islander,white,population,personal_income,income_per_capita
2019,OH,75.24841757928547,75.02915337477116,96.55944588661858,42.39309472182119,71.48572876184902,95.90804047504298,83.59459615873892,78.05043742735035,79.281162897792,54.303630156672,9.054062012114127,84.17661753001985,74.03003297155001,78.99809670197043,91.03462012751332,86.62533671211551,85.97943104398247,86.43989798060188,0.11952751996098027,7.535363278357934,,,95.04333950197521,67.90131354904254,93.14638626975346,97.64247179776517,95.89003329177217,2.0162703504743194,88.34445169251912,0.08147307218552073,7.839486553134013,,,83.32961601987778,81.37466500683938,89.79100614804256,98.97740316284683,82.3525295400383,84.60178676694682,81.88970674018077,46.47133366122763,43.343802359321316,61.4689979067322,50.313051099951075,97.66658554499512,68.58916436212404,93.06011211797869,87.34415229358773,79.50519734073703,76.83448892945596,14.9,57.4,,27.7,33.0,40.9,54.6,31.5,,,,86.7,62.7,35.0,,68.5,67.9,28.9,,39.43,,,,,33.6,40.8,64.9,61.6,,,79.4,42.2,99.2,188.8,101.3,247.8,1.5,58.4,,,34.6,57.6,40.9,84.0,80.7,2.8,35.3,10.3,67.3,53.5,31.0,56.4,,42.9,61.7,0.2014,2.3491,12.553,0.0451,80.8672,11788500.0,587177.0,49809.0
2019,OK,75.26746940815927,76.85491244466662,96.05958145260566,45.85093842712316,71.73731226499163,96.19438225854361,82.90270744129772,75.0202641512168,80.95047545350377,52.42061335825599,8.980997883014819,84.25074804204975,76.73968136668913,79.55157324291623,90.8995838367566,86.58174125352286,86.30123816354771,86.73395060386736,0.1472780687836438,7.007259449238193,,,94.53497075849343,66.14876610678623,94.6915281477403,96.7210910622762,96.83232224496237,3.5661413123738575,86.16941701845585,0.07454701524375237,8.162361919321432,,,82.75222133797155,80.7232197958258,89.91676988579381,98.69277264325324,81.94087507999278,84.00094306356249,81.716226023634,35.55522867241252,41.71682423223037,63.51526150680664,48.297637418765895,97.65076398096025,70.0176446450554,95.5025851456709,92.25621665982766,77.0080764434649,75.95570451077236,15.4,58.4,,25.1,31.1,37.7,39.6,35.5,,,,87.5,58.3,38.9,,72.4,64.1,32.8,,22.65,,,,,43.1,38.7,71.8,73.6,,,140.4,38.4,114.0,231.4,126.0,285.7,2.4,70.8,,,28.6,52.4,45.2,83.8,83.9,3.6,33.1,11.1,67.0,65.3,34.6,60.8,,55.9,66.0,8.0094,2.2732,7.2635,0.1215,72.4237,3943800.0,191367.0,48524.0
2019,OR,77.15453901743133,77.68263124374488,90.38508856749029,58.37519776380154,81.74879446820125,95.42972020326134,84.52096910459207,78.52847288975272,82.69436078648343,53.66715376190263,8.889473137800126,83.45871036295509,78.26270622448409,80.82206252446731,90.96965328946811,86.84496672445613,86.54276886080197,85.60636429729881,0.0853082788823439,4.427633585650124,,,98.25633550696841,68.44980944248911,93.04924348974981,94.40778529415583,93.95433867026749,4.175328095348002,80.2876451302735,0.07237459609170642,6.747530916126861,,,83.6684279417914,83.27600381115022,90.56113648707321,98.89553352753997,83.46122766645368,85.42672116481796,83.76772136806576,54.760434854277726,48.21517069005491,62.57361997478456,54.53327707988734,97.48119155715683,64.91395720703571,92.54882012878804,87.81612730676652,81.93952877804861,78.19324913164002,20.8,,,23.6,29.6,38.0,40.5,27.6,,,,89.0,,32.1,,,,26.4,,23.87,,,,,42.8,52.9,66.7,73.9,,,85.9,39.5,61.6,131.0,125.9,189.6,1.4,55.2,,,23.6,63.4,49.0,78.7,82.3,2.7,37.0,7.5,56.9,55.0,24.8,53.9,,41.0,62.1,1.1954,4.6012,1.8474,0.3362,83.5484,4215980.0,221186.0,52464.0
2019,PA,74.83589247642702,72.89897794560473,91.45916169457946,45.960347970473045,75.90992665620612,95.45850197802197,82.84528788295198,78.17401758779543,76.88376087015784,58.66908923076923,9.343595803571114,85.14971376343954,75.3756637609252,80.43579946413905,91.13509271700207,87.12846635606611,86.49301413406052,86.8378248668067,0.0810923949167737,6.077412522567457,,,96.7789073231475,67.57779379956742,94.3316451711056,96.72571941500085,95.98807242913622,4.369795026268957,84.35730855364598,0.0657590579115359,7.412914974450597,,,83.58271827206738,82.47512089612604,90.78560465322109,98.82842898261893,82.55086041581552,84.84970452826072,81.87071969518917,44.33477303515522,45.66119776473998,69.39503494034939,47.535651868131865,98.22471393466765,60.097229727399196,93.4766436683637,76.85319000668065,78.75808840232372,76.66441764844961,11.6,57.6,,25.3,32.6,38.0,43.4,29.5,,,,89.0,70.6,33.8,,77.2,79.1,29.1,,38.57,,,,,44.2,53.7,78.8,76.9,,,62.7,35.3,91.0,172.9,97.7,221.6,1.2,60.1,,,29.4,83.6,58.7,82.8,77.8,2.6,40.4,9.2,56.2,46.7,30.4,58.3,,38.0,66.8,0.2116,3.5437,11.3635,0.0324,79.6266,12991400.0,737161.0,56742.0
2019,PR,83.99811594202899,83.76895272601794,97.52932266625095,71.13615584180097,80.14030710835058,98.77673222912354,82.81719806763284,74.18433229813665,81.23074425272466,73.44920117322292,10.243210835058662,84.29382850241547,41.3241994478951,72.34543305728089,90.87206245574036,89.14183057280883,93.64252587991719,85.91344720496895,0.09119422015182886,15.710738440303658,,,99.21949382449142,71.18131979379196,97.341492373892,100.0,97.24968926943792,0.7089939109170365,89.6476483431256,0.09109438331392399,15.513278050260404,,,93.17264311367356,81.67268366377498,92.76804857783763,99.21976289495821,76.24474018212098,78.94899336520898,64.65656226496186,81.6589378290534,42.54236157669433,42.30837474120083,56.32615596963423,99.25999827467218,74.96468595764583,97.51553470640131,97.34941485762067,74.8447187715666,76.49677829859246,12.6,,,18.6,22.2,24.0,28.5,36.6,,,,95.6,,51.1,,,,34.2,,,,,,,18.6,35.6,36.2,44.1,,,,,,,,,,,,,49.4,15.9,13.6,44.7,42.5,3.2,26.9,14.5,65.7,52.1,56.7,68.6,,50.3,27.6,,,,,,,,
2019,RI,79.63444451142323,76.40905419253723,92.27052150622342,48.27453841122906,76.87993248538189,95.72853095424679,84.05888239194647,81.21366024518389,78.876256243424,57.35988908312737,9.22334828933206,83.87670753064799,77.61178815145843,77.85995531131107,91.53405398876744,87.49789238480585,84.37769188960687,85.56579503593213,0.09293206341551631,5.242944119597324,,,97.37910433320836,68.20326722526976,95.74774752984145,93.66440412321418,95.75075978056508,1.4866074413103287,87.24220154487445,0.07196986449307038,6.6339724933680175,,,82.51290746007439,82.18238591837965,89.64558533980208,97.99905993252118,83.53126687408398,85.7717016790517,82.90873209740043,54.12060630994318,49.11560462950645,65.03616854542166,54.214370968714206,98.65917174030984,60.823381124940916,89.7164014495037,84.47849377658737,82.64555492399047,79.30277570646165,14.9,,,24.1,31.1,25.3,33.9,30.3,,,,93.0,,28.0,,,,29.1,,39.12,,,,,24.7,43.0,72.5,72.5,,,65.0,26.9,102.9,159.3,97.2,201.8,,57.3,,,30.2,29.7,40.0,80.1,77.4,2.2,27.0,9.1,62.0,57.9,34.3,59.5,,42.2,68.7,0.3154,3.5022,7.3764,0.0236,78.6974,1094520.0,59908.9,54735.0
2019,SC,74.6456081165594,77.34390303929577,94.89008175687772,44.08596033637631,74.94645831624227,97.25730551098373,81.87073451728307,74.03807049456263,77.36672646350065,56.547768769550686,9.408219021122246,83.52619334364938,73.78815894333204,78.83880167105634,90.62664661227134,85.79708601508811,85.7166172902156,85.18404848779407,0.17624437778435662,10.319973697658877,,,96.237193608356,67.92482390654092,96.30860350243752,98.05725927876468,95.28571913311983,2.2115940133509304,87.4733789236853,0.09451108460124898,8.733573736649014,,,83.26625137325773,80.75385154186753,89.43448486474982,98.97654584505841,82.41563750676934,84.34669722225891,82.02279781796088,44.49513135822689,44.39365652268878,55.932094692200415,51.37236634196625,98.81171418278576,65.53190943837242,93.09411589186608,87.53272065405503,78.77727290630517,76.71418589599651,12.6,,,25.4,32.8,46.2,55.8,34.6,,,,88.8,,38.3,,,,32.5,,24.17,,,,,44.8,36.9,66.9,69.9,,,74.0,42.2,77.2,164.0,111.3,223.7,2.1,75.7,,,37.3,36.5,39.8,86.6,79.6,2.6,31.2,11.6,65.0,58.6,35.4,63.6,,46.7,64.7,0.3685,1.6814,26.471,0.1471,66.7053,5077540.0,234444.0,46173.0
2019,SD,75.42940496822646,71.38018486424032,97.0,26.684546504910458,78.34682264586944,92.8550259965338,83.86389370306182,81.64428076256499,83.86211485606827,50.922270363951476,9.711335012594459,84.71941074523397,77.3157134604275,80.120566146736,90.14280969777482,87.02882726747545,87.25248411322934,87.10077989601386,0.08907047949162332,4.5006643558636625,,,98.03167944452481,66.8133160023108,96.86709098799363,98.31964256435481,98.16817375730867,1.9589351638631198,83.98478404826723,0.05323259571170618,7.81558447274221,,,82.36156618490982,82.8533217793183,89.71430868989918,98.99022211137844,83.65230168651446,85.76143898355886,83.50985810469987,38.90891610308901,48.810733400839,72.8724613455913,51.80739456961294,95.92905834777585,86.93125,99.0,95.0,80.30999160369437,77.81829213910272,17.9,,,24.1,28.6,38.8,50.5,28.2,,,,86.1,,36.3,,,,25.7,,16.2,,,,,40.7,42.8,72.0,67.7,,,92.0,32.2,102.2,158.1,116.3,208.4,,67.0,,,33.0,39.1,46.3,74.4,79.4,2.6,30.8,9.3,57.5,44.1,26.1,53.5,,36.2,67.6,8.5693,1.3033,2.3586,0.2343,84.0735,882507.0,48547.8,55011.0
2019,TN,76.21783103298228,76.81897897943152,96.07652791352844,48.871186619472894,76.89120504237455,97.02245032127054,82.2735273451996,79.192513671187,77.12388374980921,56.33423250153995,8.774697889323757,85.49296896927821,75.24453858919755,78.01637528467904,91.42383976219763,87.48225995128668,88.71113719033796,87.04584062494702,0.09328262953955932,6.261712576361798,,,97.56177354756632,68.23681717059645,93.83191443245535,97.20571297456094,96.51633470708218,4.100727327394319,80.079295496882,0.07124413817183703,7.512714578591691,,,84.59930846188539,81.7693501688766,90.47215370962188,98.74563825824079,81.76714757500957,83.80825990719815,81.33367187530284,50.200597746240824,45.073051143526364,62.3334771248971,48.52155083910854,97.84347126648971,68.43020755476341,94.99377623181739,92.41895015236014,77.9114198118274,76.98020629755537,15.5,,,28.4,35.1,39.6,58.2,36.4,,,,91.9,,37.6,,,,32.3,,30.32,,,,,28.1,51.3,66.6,69.9,,,87.9,41.8,118.3,202.8,108.2,262.5,2.8,65.9,,,38.3,62.6,56.2,81.8,80.4,3.3,45.9,12.1,78.2,51.2,35.6,61.2,,51.7,58.5,0.2992,1.8412,16.7122,0.0508,77.2115,6862380.0,334750.0,48781.0
2019,TX,75.82387334982289,76.98545847816509,94.5854163251926,50.39821717601,75.47085860914335,97.41737508841038,82.78961726158478,78.4531657247266,78.91946422516106,56.30936482641978,9.23694573505635,83.29501171167881,76.27813867775407,76.79704625721872,90.30379583809767,86.36281294179635,86.6855466406523,85.71241857815843,0.14939045365817097,9.39150951082086,,,95.87491623139684,68.05667820541778,94.31476334593214,97.94842293631363,97.58842934411562,3.4825236350150237,86.02177850458875,0.09555557371484602,9.107400095699719,,,83.77123681241349,81.58752882499094,89.77345408836369,98.85239931788327,81.89559960526213,84.12185124825488,81.59829405270126,47.48435138036328,43.79538110973049,62.49707575793929,53.230643250196664,98.14348689165087,64.60888357300134,94.40420969240016,89.40242173414194,78.90609662177356,78.24475407381358,12.9,47.4,,20.2,26.2,23.7,31.4,31.2,,,,88.9,61.5,37.0,,64.3,57.8,33.0,,28.95,,,,,40.6,42.4,66.8,69.4,,,81.8,39.0,89.9,163.4,99.5,217.5,2.1,69.2,,,27.9,28.5,36.1,78.6,77.4,3.3,32.1,11.9,58.0,59.6,37.0,60.4,,45.3,56.6,0.5,4.9872,12.2566,0.0932,73.3667,28857800.0,1544020.0,53505.0
2019,UT,71.9490167769163,79.38854144252328,92.00589180503482,54.09615860688494,77.97408150374478,95.59268951251848,84.47289108539776,74.98724204710308,83.67418459161732,53.37578348962636,8.61227131335203,85.07404888003498,75.31871282111796,79.36985569214323,90.29750740974686,86.31640139657243,85.98438226658429,85.8577814489092,0.06794317921522626,5.921126975643277,,,99.26697172060823,65.62230767628951,92.75929461228189,97.613735275948,95.22492297287143,3.1662402019492117,86.08094074051007,0.056285095488414455,7.234583302021492,,,83.09991681069413,82.54473265911,90.20159063690019,98.89333057789133,81.86546998372071,84.1171176339814,81.98703035692515,50.54543498684031,46.06642264145692,58.30506639272005,56.272151151894604,98.14375255957297,51.03770755222282,93.00707016604179,82.01531869309052,83.11411889965972,75.99946930960047,17.5,60.7,,24.1,29.9,27.5,43.4,26.9,,,,86.0,64.7,25.1,,73.7,69.2,28.9,,13.99,,,,,45.4,45.8,69.3,69.7,,,67.2,34.7,60.5,146.5,115.6,193.0,1.5,63.8,,,20.2,32.9,45.3,84.7,84.0,2.6,30.8,8.3,55.7,52.7,22.6,49.7,,39.1,62.1,1.1032,2.3852,1.1515,0.9584,87.3226,3232700.0,157335.0,48670.0
2019,VA,76.17737233270829,77.63101723217585,97.13622619038412,44.95413547985465,75.7105805870061,96.87560052558821,84.6516546251656,81.79565861857668,81.9149490113106,54.26530228165505,9.129164640305264,83.76538670884126,74.99129464362126,78.79820552583023,90.44361288738689,86.28428482912786,85.96109804565947,86.06974897216546,0.162652064713048,8.006261890748826,,,95.10584370029243,67.8375398639493,93.25383247549786,97.47475018396638,96.47504549985396,2.3169638853037844,86.86452687575783,0.08730066694985937,9.120666804356107,,,83.17967385214602,81.81329300173827,89.42878540107958,98.98949486402964,82.39806191261668,84.42792750454207,81.9963901005091,39.55919873658682,44.271660318125456,66.19711347256758,53.74975363052791,98.37725325413011,73.91522647227455,95.91049208472859,94.23328203422862,80.39825082928364,77.15479290331976,16.9,47.5,,24.2,32.7,43.6,44.4,31.3,,,,90.9,54.9,33.9,,63.1,64.3,29.6,,24.77,,,,,45.3,48.6,69.1,69.2,,,55.5,38.3,74.1,149.1,90.5,202.7,0.9,54.1,,,27.9,40.4,48.3,86.3,81.0,2.4,36.7,9.9,66.7,54.1,31.0,59.6,,38.2,67.8,0.274,6.6269,19.4471,0.059,66.9514,8597340.0,502601.0,58460.0
2019,VI,68.0,80.0,100.0,,86.0,97.0,89.0,66.0,,53.0,3.0,86.0,84.0,83.0,92.0,87.0,86.0,87.0,0.04,3.0,,,,66.0,,98.0,96.88836927340435,1.9834069455269765,90.5529289066574,0.040349874426257905,8.012384169048238,,,82.03204295488005,72.0,90.00233826968044,98.98415172772148,81.98917467740539,84.94561357928467,81.95886377414047,5.0539534078115524,47.0,49.0,50.0,100.0,93.0,100.0,100.0,88.0,76.98865506192085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,VT,77.21037037037037,76.89253086419752,95.0,42.958888888888886,75.73728395061728,96.79179012345679,82.62623456790124,74.82172839506173,79.10103401021553,55.62407407407407,9.966861841285661,83.9562962962963,76.33771604938272,80.23166666666667,90.75,86.38302469135803,85.58302469135802,86.69111111111111,0.13241666666666668,7.894444444444445,,,99.473125,67.89277777777778,96.7373125,97.9112962962963,96.01574613970078,2.8260055344616775,86.57925470682164,0.06157033454993427,8.207268728573144,,,82.60117860130731,81.9146913580247,89.70377759186563,98.98380106637589,82.82534268614454,85.11846689895471,82.42782675847867,31.851626782381658,45.70730036128068,52.59425925925926,51.745246913580246,97.99333333333334,60.0,94.0,87.0,80.39211411486234,77.13512544473353,15.9,,,23.3,29.7,24.8,38.8,26.8,,,,84.8,,25.1,,,,25.4,,12.71,,,,,39.4,53.0,67.4,73.6,,,83.3,29.7,97.8,151.6,85.8,200.5,,41.0,,,24.9,26.4,56.4,77.1,85.5,2.0,30.9,7.4,62.7,46.5,24.1,52.4,,40.0,68.4,0.4692,1.3787,1.512,0.0619,93.7704,641838.0,34569.6,53860.0
2019,WA,76.40504561513596,77.36647215698059,93.26908674434817,52.64004551035001,78.79395082977788,96.6221201924033,82.56783939583421,77.17211937422438,83.44592831700801,52.98238027983605,8.457899363659893,82.80914556515941,77.21945642129475,79.75824016002613,90.32715008016392,86.59270082138694,85.44427165957751,85.93774598536227,0.13674419743959168,7.229285477287455,,,97.56576048178282,67.88374271693428,93.14961025673244,96.3503892034972,95.7450872446054,3.7813912441598894,81.94668675627351,0.09548656774528465,8.529351575427016,,,83.22007527387593,82.63206294424768,89.90765833638663,98.78066479605684,82.62329771586779,84.68714851185327,82.68887134452328,48.92022408721232,47.02510574866402,63.6963218446677,52.78583914721346,97.97326946404148,58.12166676790378,92.07744248580819,84.81701025794244,82.53985521684267,78.22624697179442,16.4,,,22.6,29.3,30.2,35.7,28.3,,,,86.5,,29.9,,,,28.4,,20.41,,,,,36.1,58.0,68.6,72.3,,,71.0,35.0,76.0,134.8,102.9,186.4,1.7,55.7,,,21.5,52.1,52.5,87.9,82.0,2.4,36.2,8.5,56.6,52.1,20.5,50.6,,43.3,69.2,1.3642,8.9951,4.0174,0.6584,74.211,7638690.0,479841.0,62817.0
2019,WI,77.97717448866418,76.68382410247699,87.6396491913358,38.68618383477348,75.10273278644299,96.30920029458923,84.80031774262847,80.76339564952389,83.2670378609644,52.411505836599304,9.0699883939292,85.0026378633307,75.02812122181034,80.92378973031845,91.30388101696629,86.77553181922643,86.95356960861702,88.20389768477364,0.08656502233191116,6.114856965857656,,,96.85073749152428,67.89128735857354,90.5738830895956,94.92183658389126,96.08805625500412,3.135912454697367,87.13421539740808,0.06822544977104539,7.683237030665231,,,83.49258230430348,82.6770547866698,90.2380586756223,98.8921915179752,83.78786389918362,85.68965274139825,83.14178524131962,50.978525408433654,44.27831550893361,62.755922673223644,50.88276614922383,97.59052367582258,70.30002404424141,94.47340879005732,87.4652988972902,80.99551410961156,78.19714357918119,20.9,68.7,,24.6,30.9,33.2,63.2,27.9,,,,86.2,73.5,29.9,,84.0,64.5,29.6,,28.98,,,,,42.2,60.2,60.6,69.9,,,77.4,32.3,86.3,158.8,107.9,207.2,1.6,65.6,,,27.8,23.2,45.8,82.7,82.4,2.5,37.3,7.5,55.3,43.7,26.8,53.8,,48.0,69.6,0.9374,2.8754,6.4363,0.0725,85.2453,5880190.0,308224.0,52417.0
2019,WV,73.26517894332126,73.41859440581847,91.11622276029055,39.08428976723193,70.19118259587965,96.25276344878408,82.71177629681843,81.43120214027105,78.80699913492037,54.05817660440229,9.51803050206658,84.622288616193,74.88175643202717,78.69349748486111,90.64137664471035,86.95129121143187,85.71056678735061,87.03595687417898,0.17363005030277792,9.079987824805357,,,94.62382118394494,68.28602095415079,92.93937162899971,98.0969586507924,96.60072380576818,3.6699117114518733,83.92204481642194,0.09995779454886314,8.939535406399,,,83.1722828438206,81.11580852904424,90.0679196910702,98.9458400782139,82.9002031642431,84.85639967365744,82.45860728511782,45.2565148533858,44.459942007625514,69.84161833968793,50.998389990708404,97.5046618179488,75.00341831647913,93.30821820253526,94.96795328300811,79.47367915158118,76.88722304874342,11.6,,,36.9,45.1,52.5,67.2,39.0,,,,89.0,,41.0,,,,34.0,,32.49,,,,,26.8,44.9,66.3,67.9,,,100.9,40.2,125.4,197.4,110.7,260.1,1.9,70.9,,,32.8,46.9,37.5,83.9,81.5,3.5,47.3,13.1,76.9,60.8,37.2,64.7,,49.2,66.7,0.2009,0.7985,3.6785,0.0223,93.0729,1800430.0,76299.5,42378.0
2019,WY,71.20273348519362,69.124308493329,,41.11064106736089,68.01106410673609,94.25382362512202,79.85193621867882,66.54864952814839,79.01915184678522,50.304913765050436,9.046169630642956,83.98080052066385,72.68174422388546,78.59648551903678,90.20045558086561,85.93947282785551,84.48584445167589,86.10836316303286,0.1436479010738692,5.0465343312723725,,,99.10196514645902,63.815489749430526,93.74972191323693,98.42141230068337,97.89930539440913,2.2782607370842665,84.41366125377644,0.047067507655742954,8.960257421760183,,,82.32151073327545,81.73608851285388,89.64963359081005,98.97954858371622,82.46076146076146,84.61148437619026,82.07192589545531,26.215990980696862,41.51436388508892,56.019524894240156,45.747152619589976,94.32053368044257,,,,77.74247606019152,76.29696664990783,10.4,46.2,,22.8,32.0,21.0,37.9,28.2,,,,88.0,70.3,32.1,,64.5,62.5,25.2,,10.47,,,,,62.9,41.9,68.4,66.8,,,75.7,31.7,78.6,150.4,101.3,196.9,,57.2,,,24.6,,45.1,84.5,78.3,2.1,31.9,6.8,53.0,40.1,26.1,46.9,,35.9,57.0,2.3799,0.8005,1.2295,0.1303,90.8599,575341.0,35424.5,61571.0
2020,AK,80.7868263473054,76.74730538922155,,49.6338199513382,76.53892215568862,97.11377245508982,88.81796407185628,,81.0131736526946,55.189221556886224,7.249101796407186,84.82395209580838,81.29820359281437,78.75808383233533,89.24550898203593,87.01556886227544,87.89940119760479,86.98443113772456,0.08058682634730538,3.311377245508982,,,98.38682634730539,66.47185628742515,96.95089820359281,99.562874251497,94.1249403277993,1.78028245867437,87.40691201858694,0.038623976889744824,11.602354879863917,,,84.01061046278312,84.69700598802395,89.91760437902306,98.9989634275994,83.56886535066603,86.02436206066442,83.54628470550473,38.1480019258546,45.873053892215566,66.54131736526946,55.48982035928144,98.98443113772456,,,,80.05389221556887,77.33731343283583,,,,21.1,26.2,29.3,61.1,,,,,,,28.1,69.1,,,,,,,,,,,48.1,75.2,62.7,,69.5,,,,,,,,,,,21.6,,32.0,77.7,73.1,1.9,38.2,7.4,,,,,78.0,,47.6,13.2963,6.7178,2.9367,1.1445,60.1584,732441.0,46430.3,63391.0
2020,AL,78.26480722465149,80.44593499183688,96.88999405475289,54.501096266570585,77.49103127821868,97.24706071867755,84.78671095440994,,81.08064497668552,53.48553997287421,8.301996826085468,84.91672026974749,74.93086461578609,76.81115615550311,91.3086782052544,86.60599103130801,88.39662312036315,86.33080921957729,0.08019738901972528,6.158212971408087,,,98.67003619175924,68.32507398186857,96.32578976812157,95.11182792771947,93.8111081381867,1.5164743043174949,91.5490807416995,0.063935069632845,7.732112570006947,,,84.88455954727604,80.68409507257269,90.06631963614376,98.92007058150831,83.16455959486345,85.51680360695553,83.25098571170193,56.14455712883055,44.1838479071695,74.26030665951204,51.06084832542628,99.43724896961947,67.27757759469708,95.67308690441364,93.53308577198561,79.68675607121048,78.82056817300985,,,,30.1,34.7,37.7,44.8,,,,,,,34.0,75.0,,,,,,,,,,32.9,42.7,68.4,73.5,,78.4,,,,,,,,,,,34.0,28.0,40.1,78.0,75.6,3.6,36.9,13.1,,,,,59.9,,62.2,0.4914,1.3687,25.181,0.1341,65.3691,5024800.0,228749.0,45524.0
